Comuna;ID_BARRIO;Barrio;DIRECCION;ESCENARIO;Tipo Espacio;TIPO ESCENENARIO;EQUIPAMIENTO;PROGRAMAS SECRETARIA DE DEPORTE;GRAMA NATURAL;SINTETICA;MULTIPLE;BALONCESTO;VOLEIBOL;PISCINA ADULTOS;PISCINA NI�OS;JUEGOS INFANTILES;BIOSALUDABLES;PISTA PATINAJE;PISTA DE TROTE;PISTA BMX;TENIS;TEJO;HOCKEY;FUTSALA;MICROFUTB;VOLEY PLAYA
16;1;Mariano Ramos;K 47 # 40 - 00;Parque Recreativo Mariano Ramos;Abierto;PARQUE RECREATIVO;2 Canchas Multiples- Juegos Infantiles;Cuerpo Y Espiritu            Vive El Parque                         Canas Y Ganas;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;1;Mariano Ramos;K 48 # 38-00;Unidad Recreativa Mariano Ramos;Cerrado;UNIDAD RECREATIVA;Cancha Grama Natural- Cancha De Futbol 5- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Pista Patinaje- Pista De Trote- Biosaludables- Edificacion- Gimnasio- Zona De Juegos  Primera Infancia- 3 Canchas De Baloncesto-Cancha Sinte;Deporvida (Futbol-Balocesto- AjedrezAtletismo- Patinaje-Natacion) Canas Y Ganas       Deporte Comunitario Cuerpo Y Espiritu Carreras Y Caminitas;2;1;0;3;0;1;1;1;1;1;1;0;0;0;0;0;0;0
16;1;Mariano Ramos;K 48 # 44 - 00;Polideportivo Sport Boys;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple- Juegos Infantiles- Edificacion- Camerinos;Deporvida  ( Futbol)                    Canas Y Ganas            Cuerpo Y Espiritu;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;2;Republica De Israel;K 43  # 41 - 00;Parque Recreativo Republica De Israel;Abierto;PARQUE RECREATIVO;Cancha Multiple- Cancha De Futbol 5- Biosaludables;Deporvida ( Futbol)              Canas Y Ganas;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
16;2;Republica De Israel;K 43 # 40 - 00;Parque Recreativo Donal Tafur;Abierto;PARQUE RECREATIVO;3 Canchas Multiples- Graderia;Deporvida ( Futbol )         Vive El Parque             Cuerpo Y Espiritu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;2;Republica De Israel;K 43 # 44 - 00;Polideportivo Republica De Israel;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple - 2 Cancha De Baloncesto- Pista De Trote- Biosaludables-Zona De Juegos Primera Infancia;Deporvida ( Futbol- Patinaje- Baloncesto ) Deporte Comunitario Carreras Y Caminatas Cuerpo Y Espiritu;1;0;1;2;0;0;0;1;1;0;1;0;0;0;0;0;0;0
16;2;Republica De Israel;K 43B # 38 - 00;Cancha Sintetica Republica De Israel;Cerrado;CANCHA ;Cancha Sintetica-Salon Multiple;Deporvida ( Futbol)              Canas Y Ganas;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;3;Union De Vivienda Popular;K  41H  # 44-65;Polideportivo Cristo Maestro Barrio Union De Vivienda Popular;Cerrado;POLIDEPORTIVO;Cancha De Grama Natural-Cancha Multiple-Biosaludables-Pista De Trote-Cancha Sintetica-Edificacion;Deporvida   (Futbol )                Cuerpo Y Espiritu   Carreras Y Caminatas;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
16;3;Union De Vivienda Popular;K 41H # 38 - 00;Polideportivo Union De Vivienda Popular;Cerrado;POLIDEPORTIVO;2 Cancha De Baloncesto- Pista Patinaje- Rampa De Skate;Deporvida ( Baloncest- Voleibol)                           Canas Y Ganas            Cuerpo Y Espiritu      Vertigo;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0
16;3;Union De Vivienda Popular;K 41H # 38-75;Unidad Recreativa Marino Rengifo Barrio Union De Vivienda;Cerrado;UNIDAD RECREATIVA;Cancha Multiple- Salon Multiple- Piscina Ninos- Piscina Adultos- Juegos Infantiles- 2 Edificacion-Cancha Sintetica-Biosaludables;Deporvida ( Futbol-Baloncesto- Natacion-Ajedrez )         Canas Y Ganas                   Cali Integra                 Cuerpo Y Espiritu;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0
16;4;Antonio Narino;K 40  # 44 - 00;Unidad Recreativa Las Palmas Antonio Narino;Cerrado;UNIDAD RECREATIVA;Cancha Grama Natural- Cancha Sintetica- Piscina Ninos- Piscina Adultos- Edificacion;Deporvida ( Futbol- Natacion- Tenis De Mesa)                          Canas Y Ganas                    Cali  Integra;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
16;4;Antonio Narino;K 40 # 43 - 00;Parque Recreativo Antonio Narino;Cerrado;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles;Canas Y Ganas              Cuerpo Y Espiritu;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;5;Brisas Del Limonar;DIAG 58  # 42 - 00;Cancha Sintetica Brisas Del Limonar;Cerrado;CANCHA ;Cancha Sintetica- Juegos Infantiles;Deporvida ( Futbol)                                 Canas Y Ganas;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;5;Brisas Del Limonar;K 58 # 28 - 00;Parque Recreativo Brisas Del Limonar;Cerrado;PARQUE RECREATIVO;Salon Multiple- Juegos Infantiles;Canas Y Ganas;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;97;Ciudad 2000;C 34 # 68 - 00;Polideportivo Ciudad 2000;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple- Juegos Infantiles- Cancha Sintetica;Deporvida                                             ( Futbol-Voleibol)          Canas Y Ganas                      Vnm Paseos                        Cuerpo Y Espiritu;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
17;1;La Playa;K 96  # 7A - 01;Polideportivo La Playa;Cerrado;POLIDEPORTIVO;Cancha Multiple- Salon Multiple- Juegos Infantiles;Cuerpo Y Espiritu Canas Y Ganas;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
17;2;Primero De Mayo;C 13E # 64 -08;Kiosco Adulto Mayor Bosques Del Limonar;Cerrado;KIOSCO;Salon Multiple;Canas Y Ganas      Cuerpo Y Espiritu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;2;Primero De Mayo;K 50 # 13E - 00;Unidad Recreativa Primero De Mayo;Cerrado;UNIDAD RECREATIVA;Cancha Multiple- Piscina Ninos- Juegos Infantiles- Edificacion;Deporvida(Karatedo);0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
17;2;Primero De Mayo;K 56 # 13F - 14;Polideportivo Primero De Mayo;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Sintetica- Edificacion;Deporvida (Futbol-Atletismo- Futsala);1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;2;Primero De Mayo;K 57 # 13C - 14;Parque Recreativo Primero De Mayo;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Pista De Trote;Deporvida(Atletismo- Baloncesto)                        Carreras Y Caminatas                                 Canas Y Ganas                            Vive El Parque;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
17;3;Ciudadela Comfandi;K 80 # 38 - 00;Unidad Recreativa Ciudadela De Comfandi  (Crp);Cerrado;UNIDAD RECREATIVA;2 Canchas De Grama Natural- Salon Multiple- 3 Canchas Sinteticas- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Edificacion- Bano Turco O Sauna;Deporvida (Natacion)            Canas Y Ganas;2;3;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
17;3;Ciudadela Comfandi;K 83C # 34 - 00;Parque Recreativo Ciudadela Comfandi;Abierto;PARQUE RECREATIVO;Cancha Grama Natural- Cancha Multiple;Cuerpo Y Espiritu;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;74;Caney Especial;K 74 # 36-38;Cancha De Baloncesto El Caney Especial;Abierto;CANCHA ;Cancha De Baloncesto- Pista De Trote;Vertigo;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
17;74;El Caney;K 80 # 42- 45;Cancha De Futbol Barrio El Caney;Abierto;CANCHA ;Cancha Grama Natural;Deporvida  (Futbol-Beisbol)        Cuerpo Y Espiritu;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;74;El Caney;K 85 # 28 - 33;Parque Recreativo El Caney;Abierto;PARQUE RECREATIVO;Cancha Grama Natural- Cancha Multiple;No Tiene;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;74;El Caney;K 85C # 36 - 42;Parque Recreativo Altos Del Caney;Abierto;PARQUE RECREATIVO;Cancha Multiple- Pista De Trote;Deporvida (Patinaje- Baloncesto-Futbol-);0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
17;78;Santa Ana;K 51 # 11 - 00;Parque Recreativo Santa Anita (Colombo Amer);Abierto;PARQUE RECREATIVO;Cancha Multiple- Cancha De Baloncesto- Cancha De Voleibol- Cancha De Futbol 5- Juegos Infantiles- Pista De Trote;Deporvida(Futbol-Porrismo)          Deporte Comunitario     Cuerpo Y Espiritu;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0
17;78;Santa Ana;K 60 # 11 - 13;Parque Recreativo Santa Ana;Abierto;PARQUE RECREATIVO;2 Cancha Multiple-  Cancha De Futbol 5- Pista De Trote;Deporvida(Futbol)  Canas Y Ganas;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
17;80;El Ingenio;K 68 # 16 - 00;Cancha Multiple El Ingenio;Abierto;CANCHA MULTIPLE;2 Canchas Multiples;Vertigo                           Viactiva                                   Canas Y Ganas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;80;El Ingenio;K 80  # 19-25;Parque Recreativo La Guitarra;Abierto;PARQUE RECREATIVO;Biosaludables;No Tiene;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
17;81;Mayapan;K 80 # 6A - 00;Parque Recreativo Mayapan;Abierto;PARQUE RECREATIVO;Cancha Multiple-  Juegos Infantiles;Canas Y Ganas;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
17;83;Ciudad Capri;C 10A # 78A - 05;Kiosco Tercera Edad Ciudad Capri;Cerrado;KIOSCO;Salon Multiple;Canas Y Ganas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;83;Ciudad Capri;K 76 # 10 - 00;Parque Recreativo Ciudad Capri;Abierto;PARQUE RECREATIVO;Cancha Multiple- Cancha De Baloncesto- Juegos Infantiles- Pista De Trote;Deporvida (Patinaje-Futbol)          Vive El Parque              Carreras Y Caminatas  Cuerpo Y Espiritu         Deporte Comunitario Manejo   Biosaludables;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
17;84;La Hacienda;C 14C # 79 - 00;Parque Recreativo Villa Campestre Del Rio Ii;Cerrado;PARQUE RECREATIVO;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;84;La Hacienda;K 68 # 15 - 00;Parque Recreativo La Hacienda;Abierto;PARQUE RECREATIVO;Cancha Multiple- Cancha De Futbol 5- Juegos Infantiles- Pista De Trote;Carreras Y Caminatas;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
17;85;Nuevo Rey (Santa Paula);K 70 # 11-12;Cancha De Futbol Nuevo Rey (Santa Paula);Abierto;CANCHA ;Cancha Grama Natural- Salon Multiple;Deporvida  (Karate-Do)                       Cuerpo Y Espiritu          Canas Y Ganas;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;86;Canaverales;C 18A K 55-105;Polideportivo Canaverales 6;Cerrado;POLIDEPORTIVO;Pista De Trote-Cancha Grama Natural-Juegos Infantiles-Cancha Multiple;Deporvida(Futbol) Cali Se Divierte Y Juega                   Cuerpo Y Espiritu;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
17;86;Samanes De Guadalupe;K 56 # 18A - 00;Parque Recreativo Samanes De Guadalupe;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles;Deporvida (Patinaje- Porrismo)                            Cuerpo Y Espiritu;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
17;86;Canaverales;K 61 # 18A - 35;Unidad Recreativa Canaverales;Cerrado;UNIDAD RECREATIVA;Salon Multiple- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Edificacion- Cancha Sintetica- Cancha De Baloncesto;Deporvida(Futbol SalaNatacion-Karate)                                              Cali Integra                     Canas Y Ganas          Cuerppo Y Espiritu;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
17;86;Canaverales 3;K 62 # 18 - 00;Parque Recreativo Canaverales 3;Abierto;PARQUE RECREATIVO;Cancha Grama Natural- Cancha Multiple- Juegos Infantiles- Pista De Trote;No Tiene;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
17;87;El Limonar;K 68A # 9A - 00;Cancha Multiple El Limonar;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;88;Bloques Del Limonar;K 63 # 14C - 15;Parque Recreativo Bloques Del Limonar;Abierto;PARQUE RECREATIVO;Cancha Grama Natural- Cancha Multiple- Juegos Infantiles- Pista De Trote- Cancha De Tenis- Biosaludables- Graderias- Banos;Deporvida(Futbol-Tenis);1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0
17;88;Bloques Del Limonar;K 65 # 14C - 00;Kiosco Bloques Del Limonar (Centro Multiple);Cerrado;KIOSCO;Salon Multiple;Canas Y Ganas      Cuerpo Y Espiritu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;88;Bosques Del Limonar;K 66B # 13A - 00;Parque Recreativo Bosques Del Limonar;Abierto;PARQUE RECREATIVO;Cancha De Futbol 5- Juegos Infantiles- Pista De Trote;No Tiene;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
17;89;Gran Limonar Cataya;K 65 # 11A - 00;Cancha De Futbol Gran Limonar Cataya;Abierto;CANCHA ;Cancha Grama Natural- Pista De Trote;Deporvida(Futbol)           Canas Y Ganas;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
17;91;Unicentro Cali;K 90  # 13 - 00;Cancha De Baloncesto Unicentro;Abierto;CANCHA ;Cancha De Baloncesto;No Tiene;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;94;Prados Del Limonar;K 77 # 16 - 00;Cancha De Futbol Prados Del Limonar;Abierto;CANCHA ;Cancha Grama Natural- Pista De Trote;Deporvida- Ultimate;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
18;1;Buenos Aires;K 70 # 3C - 00;Parque Recreativo Buenos Aires;Abierto;PARQUE RECREATIVO;Cancha Multiple- Salon Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;1;Buenos Aires;K 70A # 2C - 00;Cancha Multiple Buenos Aires;Cerrado;CANCHA MULTIPLE;Cancha Multiple;Deporvida (Baloncesto);0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;2;Caldas;K 68 # 3B - 00;Parque Infantil Barrio Caldas;Cerrado;PARQUE;Juegos Infantiles;No Tiene;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
18;3;Los Chorros;C 3B OESTE # 66C - 00;Cancha Brisas De La Chorrera;Abierto;CANCHA ;Cancha Grama Natural;No Tiene;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;3;Los Chorros;K 74G # 2C OESTE - 00;Cancha Multiple Comedores;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;4;Melendez;C 3 # 96 - 00;Cancha De Futbol Maracana;Abierto;CANCHA ;Cancha Grama Natural;No Tiene;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;4;Melendez;K 94 # 3B - 00;Unidad Recreativa Horizontes;Cerrado;UNIDAD RECREATIVA;Cancha Grama Natural- Cancha Multiple- Salon Multiple- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Biosaludables- Edificacion;Deporvida(Patinaje- Natacion- Baloncesto- Futbol)- Deporte Comunitario (Aerorumba- Natacion)- Canas Y Ganas (Hidrogim)- Cuerpo Y Espiritu- Carreras Y Caminatas- Vive El Pa;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0
18;5;Farallones;C 2 # 71- 84;Polideportivo Farallones;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple- Cancha De Baloncesto- Juegos Infantiles- Pista De Trote- Biosaludables- Edificacion;Canas Y Ganas- Cuerpo Y Espiritu- Carreras Y Caminatas- Vive El Parque;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0
18;7;Francisco Eladio Ramirez;K 77 # 3A - 21;Polideportivo Francisco Eladio Ramirez;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple- 2 Salones Multiples- Cancha Sintetica- Juegos Infantiles- Pista De Trote- Biosaludables;Deporvida- Canas Y Ganas- Cuerpo Y Espiritu- Carreras Y Caminatas- Vertigo- Deporte Comunitario- Cali Acoge- Cali Integra;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
18;8;Prados Del Sur;K 76 # 1B - 00;Parque Recreativo Prados Del Sur;Abierto;PARQUE RECREATIVO;Cancha Grama Natural- Cancha De Baloncesto- Juegos Infantiles;Vertigo (Bmx) Skate Boarding- Deporte Comunitario- Cuerpo Y Espiritu Deporvida (Futbol);1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
18;11;Lourdes;K 70 # 1A - 13;Unidad Recreativa Lourdes;Cerrado;UNIDAD RECREATIVA;Cancha Grama Natural- Salon Multiple- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Edificacion- Cancha Multiple;Deporvida (Natacion)- Deporte Comunitario- Cali Integra- Canas Y Ganas- Cuerpo Y Espiritu;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
18;11;Lourdes;K 72 # 1A OESTE - 00;Parque Recreativo Lourdes;Abierto;PARQUE RECREATIVO;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;11;Lourdes;K 73D # 1B - 00;Parque Recreativo Escobar Navia Lourdes;Cerrado;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Biosaludables;Mi Comunidad Es Mi Escuela;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
18;12;Colinas Del Sur;K 76 # 2A - 00;Polideportivo Colinas Del Sur;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Salon Multiple- Cancha Sintetica- Edificacion- Casa De Comodatario;Deporvida- Deporte Comunitario;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;13;Alferez Real;C 3 # 73 - 06;Parque Recreativo Alferez Real 2 ( Las Mercedes);Cerrado;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Pista De Trote;Deporvida (Baloncesto);0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
18;13;Alferez Real;K 73 # 3D - 00;Cancha De Baloncesto Alferez Real 1;Cerrado;CANCHA ;Cancha Multiple- Juegos Infantiles- Salon Multiple;Canas Y Ganas;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
18;14;Napoles;K 78 # 3E - 00;Parque Recreativo Urbanizacion Napoles;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Biosaludables;Carreras Y Caminatas- Canas Y Ganas- Deporvida (Patinaje- Baloncesto);0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
18;15;Arboleda;C 2C # 73 - 160;Parque Recreativo La Arboleda;Abierto;PARQUE RECREATIVO;Juegos Infantiles;No Tiene;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
18;15;Altos De Santa Helena;K 100A OESTE  # 10 OESTE - 00;Parque Recreativo Santa Helena;Abierto;PARQUE RECREATIVO;Teatrino- Biosaludables;Canas Y Ganas - Deporte Comunitario- Cali Acoge;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
18;15;Arboleda;K 94 BIS # 3A OESTE  - 00;Cancha Multiple La Arboleda;Abierto;CANCHA MULTIPLE;Cancha Multiple;Deporvida- Canas Y Ganas- Vive El Parque- Cuerpo Y Espiritu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;91;Alto Polvorines;K 96 # 1A1 O - 00;Cancha Multiple Pinuelas Alto Melendez;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;91;Bajo Polvorines;K 94C # 1 OESTE - 00;Cancha De Baloncesto Servivienda Bajo Polvorines;Cerrado;CANCHA ;Cancha De Baloncesto;Canas Y Ganas- Cuerpo Y Espiritu- Deporte Comunitario- Deporvida- Carreras Y Caminatas- Vive El Parque;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;96;Pampas Del Mirador;K 93 # 3 - 00 O;Cancha De Futsala Pampas Del Mirador;Cerrado;CANCHA ;Cancha Multiple;Canas Y Ganas- Deporvida (Futsala)- Carreras Y Caminatas;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;96;Mandarinos;K 94A1 # 2B OESTE - 00;Parque Recreativo Los Mandarinos;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles;Canas Y Ganas- Deporvida- Cuerpo Y Espiritu;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
18;97;Alto Jordan;K 94 # 2 Oeste - 00;Cancha Multiple Loma Linda Alto Jordan;Abierto;CANCHA MULTIPLE;Cancha Grama Natural;Deporvida (Futbol);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;98;Alto Napoles;C 2B O # 82E - 00;Cancha Multiple Alto Colinas;Abierto;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
18;98;Alto Napoles;K 78A # 2 - 00;Cancha De Futbol Polvo Rojo Alto Napoles;Abierto;CANCHA ;Cancha Grama Natural- Juegos Infantiles- Biosaludables;Canas Y Ganas- Cuerpo Y Espiritu- Deporvida(Futbol);1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
18;98;Alto Napoles;K 83 # 2C OESTE - 00;Cancha Salon Azul;Abierto;CANCHA ;Cancha Futsala;Deporvida;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;1;Refugio;K 64 # 3D - 00;Parque Recreativo Refugio;Abierto;PARQUE RECREATIVO;Cancha De Baloncesto- Juegos Infantiles;Cuerpo Y Espiritu- Carreras Y Caminatas (Acondicionamiento Fisico)- Deporvida (Porrismo);0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
19;1;Refugio;K 66B # 3 - 00;Parque Recreativo Divino Salvador;Abierto;PARQUE RECREATIVO;Cancha De Baloncesto- Pista De Trote- Biosaludables- Juegos Infantiles;Carreras Y Caminatas - Vive El Parque;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0
19;1;Refugio;K 68 # 1B - 34;Unidad Recreativa Quintas Del Refugio;Cerrado;UNIDAD RECREATIVA;Cancha Multiple- Cancha De Voley Playa - 2 Salones Multiples- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Edificacion;Canas Y Ganas- Cuerpo Y Espiritu;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
19;2;La Cascada;C 2A # 63A - 35;Centro Multiple La Cascada;Cerrado;SALON MULTIPLE;Kiosko- Edificacion;Canas Y Ganas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;2;La Cascada;K 63 # 2A - 00;Cancha De Baloncesto La Cascada;Abierto;CANCHA ;Cancha De Baloncesto;No Tiene;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;2;La Cascada;K 65 # 1B - 00;Polideportivo La Cascada;Abierto;POLIDEPORTIVO;Cancha Grama Natural- Juegos Infantiles- Pista De Trote- Biosaludables- Edificacion;Cuerpo Y Espiritu- Deporte Comunitario (Futbol Masculino Y Femenino);1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
19;4;Tequendama;C 5E # 46-55;Unidad Recreativa Santiago De Cali;Cerrado;UNIDAD RECREATIVA;Cancha Multiple- Piscina Ninos- Piscina Adultos- Bano Turco- Juegos Infantiles- Kiosko- Edificacion;Canas Y Ganas- Cuerpo Y Espiritu - Deporvida (Natacion);0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
19;5;Eucaristico;C 9 # 37A-01;Unidad Deportiva Jaime Aparicio;Abierto;ALTO RENDIMIENTO;Levantamiento de pesas- canchas de baloncesto- estadio de atletismo Pedro Grajales- canchas auxiliares de futbol- patinodromo autiposta- tejo- tiro deportivo- coliseo de voleibol- cancha voleiplaya- piscina kayak- piscinas Hernando Botero O�byrne- canchas de tenis- Ajedrez- diamante de softbol Simon Carbonell- diamante de beisbol Miguel Chaves- karate do- coliseo de hockey Miguel Calero- Federacion de pesas;No tiene;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;6;San Fernando Nuevo;C 5A   # 34 - 00;Unidad Deportiva Jorge Herrera Barona;Abierto;ALTO RENDIMIENTO;Piscinas Alberto Galindo- estadio Pascual Guerrero- ;No tiene;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;9;Bellavista;K 3 O # 14 - 00;Cancha Multiple Bellavista;Cerrado;CANCHA MULTIPLE;Cancha Multiple;Deporvida (Futsala);0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;16;Cambulos;K 42A # 9C - 00;Parque Recreativo Cambulos;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Biosaludables;Cuerpo Y Espiritu- Canas Y Ganas- Deporte Comunitario;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
19;17;Mortinal; C 13Oes #24D - 00;Cancha El Mortinal;Abierto;CANCHA ;Cancha Grama Natural Futbol 8- Juegos Infantiles;No Tiene;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
19;19;Cuarto De Legua;C 2 # 59 - 00;Parque Recreativo Cuarto De Legua;Abierto;PARQUE RECREATIVO;Cancha Grama Natural - Pista Trote- Juegos Infantiles- Kiosko;Cuerpo Y Espiritu- Canas Y Ganas- Deporte Comunitario;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
19;19;Cuarto De Legua;C 2 # 59 - 00;Parque Recreativo Cuarto De Legua;Abierto;PARQUE RECREATIVO;Pista De Trote- Cancha Grama Natural - Juegos Infantiles - Kiosko;Cuerpo Y Espiritu- Canas Y Ganas - Deporte Comunitario;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
